angry,disgust,fear,happy,neutral,sad,suprise
C:\Users\saikr\Desktop\data\train\angry\Training_1329550.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_19209073.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1674504.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1196542.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_1851020.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2243502.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_1820471.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1409194.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_19213548.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1715838.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1201837.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_1870782.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2279979.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_1915427.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1424656.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_19352710.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1717935.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1214649.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_1875180.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2308873.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_1921095.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1426440.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_19915172.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1745788.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1221706.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_1884343.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2317599.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_1943322.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1477608.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_20322339.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1750943.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1227261.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_1894515.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2338253.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2001220.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1500617.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_20381848.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1766985.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1269926.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_1938799.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2350940.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2046171.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1534315.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_20767880.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1768213.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1278231.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_1983596.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2386700.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2053636.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1553426.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_20847777.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1791051.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1304413.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2004244.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2419465.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2089965.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1559786.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_21653452.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1832174.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1314754.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2020958.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2428627.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2159810.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1589886.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_21936703.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1858708.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1318112.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2025638.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2467800.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2167273.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1648016.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_22751863.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1859697.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1329072.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2046240.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2519584.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2182847.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1677103.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_22784404.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1914289.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1338751.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2112398.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2524793.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2217256.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1705134.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_22935237.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1946827.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1356296.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2132405.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2542152.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2244480.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1741870.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_23533665.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_1995343.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1359924.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2133726.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2548871.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2278492.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1779888.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_24134865.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2020165.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1364426.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2158145.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2611938.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2286545.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1791860.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_24397096.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2062856.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1383157.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2189524.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2615927.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2347355.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1797833.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_24546801.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2068052.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1389208.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2192476.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2621035.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2387600.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1854333.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_24592307.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2111894.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1409503.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2214250.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2651156.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2393566.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1886687.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_24609766.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2120718.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1433924.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2222111.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2653329.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2461384.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1924056.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_24684250.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2140159.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1460262.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2258596.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2697333.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2463049.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1934096.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_25421729.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2161263.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1505570.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2356619.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2785725.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2520685.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1942570.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_25520941.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2167967.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1527457.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2393229.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2789020.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2540640.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_1951293.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_25610374.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2172129.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1529248.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2433973.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2828595.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2594780.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2081591.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_25631538.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2196654.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1543443.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2445425.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2833992.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2644279.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2097603.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_26453750.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2256178.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1548283.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2461586.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2838151.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2646123.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2126195.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_26571048.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2274551.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1558990.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2504808.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2844582.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2647455.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2163965.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_26971398.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2302115.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1564486.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2508608.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2900169.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2659089.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2185049.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_27046033.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2438029.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1577302.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2522631.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2921533.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2704078.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2242737.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_27171859.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2439904.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1596849.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2539554.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2939394.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2748191.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2245342.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_27222615.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2526432.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1600279.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2539584.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2944774.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2780084.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2261453.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_27502021.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2537635.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1603171.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2562878.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_2980405.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2808460.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2269690.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_27574839.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2544394.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1633314.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2572432.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3049532.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2827611.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2323777.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_27695321.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2548858.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1646924.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2608910.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3078801.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2829796.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2374009.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_27772190.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2551740.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1653514.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2670032.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3097492.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2830006.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2395249.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_28365203.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2598669.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1657764.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2680328.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3098121.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2898900.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2461109.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_28653785.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2632898.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1658507.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2687884.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3134506.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2928428.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2467883.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_28804902.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2636218.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1674498.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2689080.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3143996.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2929493.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2496501.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_29267008.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2637580.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1689717.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2691434.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3200262.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2968008.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2583654.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_29347623.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2649658.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1722084.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2698175.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3215935.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2978751.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2620915.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_29683994.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2684473.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1726444.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2737636.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3250157.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2989544.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2632144.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_29819217.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2684993.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1730353.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2815616.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3285029.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_2995783.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2672984.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_29849827.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2717064.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1736801.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2821982.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3298301.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_3040977.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2697853.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_29984761.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2726068.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1742253.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2832046.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3319650.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_3059363.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2705239.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_30098191.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2801033.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1800904.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2871430.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3320376.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_3060950.jpg
C:\Users\saikr\Desktop\data\train\angry\Training_2724105.jpg,C:\Users\saikr\Desktop\data\train\disgust\Training_30792119.jpg,C:\Users\saikr\Desktop\data\train\fear\Training_2815039.jpg,C:\Users\saikr\Desktop\data\train\happy\Training_1801260.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_2876603.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_3331389.jpg,C:\Users\saikr\Desktop\data\train\surprise\Training_3075383.jpg
